pdb_id,CATH_ID
1R67,3.90.79.10
4OCH,3.30.1370.110
1B7I,3.90.1210.10
3DS2,1.10.1200.30
5DU1,2.10.60.10
3FKG,1.10.520.10
3FKG,1.10.420.10
3MSH,3.30.450.30
5U83,3.30.450.410
1IWT,1.10.530.10
5ECU,3.20.20.80
1BHE,2.160.20.10
6EW4,2.40.128.20
5LKV,1.10.490.10
6GOI,1.10.530.10
5CD2,1.50.10.10
4AF8,3.40.50.12660
5LYP,1.25.40.10
4HN9,3.40.50.1980
4HN9,1.20.58.2180
3A6C,2.60.40.10
3A6C,1.10.530.10
4UHD,3.40.50.1820
4JFN,3.90.570.10
2ZQ7,3.40.710.10
4XHV,2.30.42.10
2FJZ,3.30.1490.140
3LPC,3.40.50.200
2CXB,1.10.760.10
3VCN,3.30.390.10
3VCN,3.20.20.120
6MFK,2.160.10.10
1OGH,2.70.40.10
1DZZ,3.40.225.10
5L16,3.30.1330.10
1OUB,1.10.530.10
5KVK,3.90.950.20
5KAC,3.90.190.10
3DZE,3.80.10.10
4NS5,1.20.920.10
4NS5,2.30.30.140
2EGU,3.40.50.1100
2Q20,2.60.40.10
2JB9,3.40.50.2300
1GQJ,3.30.379.10
1GQJ,3.20.20.80
1GQJ,3.90.1330.10
3SH4,2.60.120.200
2Z2F,1.10.530.10
2EUO,1.10.520.10
2EUO,1.10.420.10
1NYK,2.102.10.10
3B7Y,2.60.40.150
4I07,3.90.70.10
4OOS,2.40.510.10
4OOS,2.40.30.120
6MD5,2.60.40.640
4B60,2.60.40.1280
4B60,2.60.40.1290
1OE2,2.60.40.420
3M2A,1.10.520.10
3M2A,1.10.420.10
3B0K,1.10.530.10
3P2S,3.10.129.10
5TFQ,3.40.710.10
4TX1,3.40.50.1110
2YNY,1.20.5.170
2PG5,1.10.630.10
1MVF,2.60.40.10
1MVF,2.10.260.10
1PVX,2.60.120.180
5L8I,2.40.128.20
6Q6U,3.40.30.10
5JC6,3.40.630.10
4UTO,3.40.50.1980
5PXB,3.30.40.10
5PXB,1.20.920.10
4AK5,2.115.10.20
2CAK,2.60.40.420
3AZX,2.60.120.200
4HS6,2.60.40.10
2JIL,2.30.42.10
2OD0,3.30.1460.30
1LSA,1.10.530.10
1AQK,2.60.40.10
1OSS,2.40.10.10
3ZWH,1.10.238.10
3ZWH,6.10.250.2420
1HYL,2.40.10.10
4I7J,1.10.530.40
5DEM,2.160.10.10
5DEM,1.20.1180.10
1VFL,3.20.20.140
3G9P,3.30.50.10
4C08,3.40.50.150
4C08,2.70.160.11
4GB7,3.40.710.10
4IOT,3.20.20.70
1G0C,3.20.20.80
4NJ8,1.10.150.50
3G2B,1.10.10.1150
3KDA,3.40.50.1820
6NL7,3.10.20.10
4Z2V,2.40.128.30
113L,1.10.530.40
3NDS,2.10.60.10
3ER7,3.10.450.50
5CIV,1.20.120.450
1H12,1.50.10.10
3ULT,2.150.10.10
4X33,3.10.660.10
1NPN,2.60.40.420
3LE0,2.60.120.260
2JG6,1.10.340.30
2WVI,1.25.40.430
2WAA,2.60.120.260
2WAA,3.40.50.1110
1SK2,3.40.30.10
5X4G,2.60.40.10
1UXO,3.40.50.1820
1UCG,3.90.730.10
4ADN,1.20.1280.250
3DA8,3.40.50.170
5OZ5,2.40.70.10
1VD6,3.20.20.190
4MG3,2.40.10.10
4HZI,3.40.50.300
3DO2,3.10.170.10
3DO2,1.10.390.10
3TIO,2.160.10.10
1MMI,3.10.150.10
2IY9,3.40.50.200
1C48,2.40.50.70
1GF7,1.10.530.10
1IST,2.40.100.10
5E5E,3.10.130.10
3LEW,1.25.40.390
4GIJ,3.40.1790.10
3A9Q,1.20.1260.10
5JH3,3.90.70.10
1EBC,1.10.490.10
4HJ9,2.40.50.140
3EDB,1.10.490.10
3SFJ,2.30.42.10
5D9N,3.20.20.80
2QHP,3.40.1190.20
3LLC,3.40.50.1820
5XX5,4.10.410.10
1B13,2.20.28.10
2VC4,3.40.420.10
2VC4,4.10.470.10
3D0A,2.60.40.720
3G0S,3.20.20.70
6MWS,3.40.30.10
2E2Y,1.10.490.10
5VFG,2.60.40.150
1OCH,3.90.1300.10
1Y3Q,3.40.190.10
159L,1.10.530.40
4U12,1.10.3350.10
1VKI,3.90.960.10
4BLP,3.40.50.300
3KPL,3.30.500.10
3KPL,2.60.40.10
5YTS,2.40.50.140
3PK0,3.40.50.720
3N1F,3.30.1380.10
3N1F,2.60.40.10
5C6I,1.10.530.10
3WS1,3.40.710.10
3U9G,1.10.10.10
5JHZ,1.10.520.10
5JHZ,1.10.420.10
1EU5,2.70.40.10
6ELM,3.10.20.90
2WML,3.90.1480.20
3SD4,2.30.30.140
1YWA,2.40.128.20
5UCB,2.60.40.1490
5UCB,2.60.40.10
1X0L,3.40.718.10
3M5O,2.40.10.120
3M5O,2.40.10.10
4H9B,1.10.530.10
4LKA,3.30.40.10
4AIK,1.10.10.10
5HW1,3.40.710.10
3MMY,2.130.10.10
3MMY,1.10.10.2360
4P48,2.60.40.10
5XQN,3.90.1210.10
6G1P,1.10.4080.10
1I2M,3.40.50.300
1I2M,2.130.10.30
1MYT,1.10.490.10
2RBX,1.10.520.10
2RBX,1.10.420.10
4DUC,1.10.630.10
3BWI,3.90.1240.10
5PFH,1.20.920.10
4J6O,3.60.21.10
3H8U,2.60.120.10
1NS5,3.40.1280.10
3CC0,2.30.42.10
3M39,1.10.490.10
5PTB,1.20.920.10
1LVO,2.40.10.10
1LVO,1.10.1840.10
2GZB,2.80.10.50
2Q5C,3.40.50.2300
2Q5C,3.40.50.10660
3LCF,3.20.20.70
1O7I,2.40.50.140
3QS2,2.60.40.3290
2AS0,2.30.130.10
2AS0,3.30.750.80
2AS0,3.40.50.150
1VIZ,3.20.20.390
2Y09,3.60.40.10
5P36,2.40.70.10
1I07,2.30.30.40
5HPJ,3.10.200.10
6DG2,2.60.40.10
6FTO,2.40.50.40
1SWB,2.40.128.30
1VWT,1.10.490.10
1VBL,2.160.20.10
3G5P,3.90.45.10
2FIC,1.20.1270.60
2E7V,3.30.70.960
5VKD,2.60.40.10
4FKB,3.40.50.1820
1DKI,3.90.70.50
1DKI,3.30.910.30
2BON,3.40.50.10330
2BON,2.60.200.40
5PD2,1.20.920.10
3GMZ,3.40.800.10
2PQV,3.90.79.10
2C83,3.40.50.11120
2C83,3.40.50.11110
2IWO,2.30.42.10
1GYU,2.60.40.1230
1NLN,3.40.395.10
3CQQ,2.60.40.200
4F80,2.60.40.10
4H0E,1.10.10.10
1UTO,2.40.10.10
4LWL,3.30.1060.10
4V2M,3.40.30.10
3F2K,3.30.420.10
4K0W,3.40.710.10
1CHD,3.40.50.180
4R8X,3.10.270.10
3FJU,3.40.630.10
3FJU,3.30.40.170
1JPE,2.60.40.1250
2ONQ,3.10.20.10
4ZRF,3.10.129.10
1DI3,1.10.530.10
3QZE,3.20.20.70
5PDY,1.20.920.10
1IAZ,2.60.270.20
2Y7L,2.60.40.1280
2Y7L,2.60.40.2430
5E8S,3.30.200.20
5E8S,1.10.510.10
3KS3,3.10.200.10
4DLF,3.20.20.140
3C71,3.40.30.10
1TQJ,3.20.20.70
4KTG,3.30.390.180
5PRS,1.20.920.10
5C90,3.90.226.10
2A97,3.90.1240.10
5TZB,3.60.70.12
2C1L,3.30.870.10
2C1L,2.40.330.30
5IXL,3.30.2310.20
2Q3T,1.20.120.690
1EEQ,2.60.40.10
3F05,2.60.40.150
5WSF,2.60.120.10
3ZQY,1.20.120.10
1Z0B,3.30.230.10
3M86,2.60.40.2020
4UUL,3.40.50.720
4UUL,3.90.110.10
1ZHL,3.30.500.10
1ZHL,2.60.40.10
3HSH,3.40.1620.70
5P83,2.40.70.10
4DJ0,2.60.110.10
1DWT,1.10.490.10
2I6H,1.20.58.320
2I6H,1.25.40.10
155L,1.10.530.40
1TO4,2.60.40.200
3RFS,3.80.10.10
3VNB,3.40.50.2300
3WA7,3.40.50.1820
1L32,1.10.530.40
3PG0,2.80.10.50
5Q4Q,3.60.15.10
5Q4Q,3.40.50.12650
1EQ5,1.10.530.10
2NW0,3.20.20.80
5JRT,1.10.150.50
3CAF,2.60.40.10
5NZC,3.30.450.30
3T9P,3.30.390.10
3T9P,3.20.20.120
1G68,3.40.710.10
5FVK,1.20.58.80
3TQZ,2.70.40.10
5P1L,2.40.70.10
1W0U,1.10.10.60
3BZW,3.40.50.1110
5I7E,3.40.50.720
3L5X,1.20.1250.10
3L5X,2.60.40.10
1THM,3.40.50.200
2J0P,3.40.1570.10
5PWP,3.30.40.10
5PWP,1.20.920.10
5PBH,1.20.920.10
3WHJ,6.10.140.1710
1WTE,1.10.3250.10
1WTE,3.40.1560.10
4ZG3,2.60.110.10
5HSX,3.60.130.10
3WVD,3.90.330.10
3WVD,1.10.472.20
3WVD,2.30.30.50
1ZTW,3.30.70.270
1ZTW,3.10.10.10
5AYQ,2.60.40.10
4F6F,1.10.490.10
4I6X,3.40.30.10
3I30,3.40.50.200
4G75,1.20.1440.280
4G75,3.30.450.400
5C0Z,1.10.760.10
1KVX,1.20.90.10
4MAI,2.70.50.70
1KAP,2.150.10.10
1KAP,3.40.390.10
3VZM,2.60.120.180
3KCO,3.20.20.150
6BFL,3.40.50.1460
6BFL,3.30.70.1470
4ERY,2.130.10.10
4IZH,3.40.50.720
1F3Z,2.70.70.10
1UBU,1.10.645.10
1UBU,3.40.50.700
1UBU,4.10.480.10
4LER,1.25.40.390
4LER,1.20.120.840
2A7M,3.60.15.10
5Q9N,3.60.15.10
5Q9N,3.40.50.12650
2O9U,3.10.450.10
4PMA,3.40.710.10
2F21,2.20.70.10
2F21,3.10.50.40
4F40,3.20.20.100
5NQF,3.50.4.10
2EWF,1.20.1270.310
2EWF,3.40.91.50
2O2G,3.40.50.1820
5UYG,3.40.50.1980
2HWX,3.40.50.1010
2R2Y,2.30.29.70
2VDX,3.30.497.10
2VDX,2.30.39.10
6D9I,1.10.530.10
2FX5,3.40.50.1820
4DOT,3.90.1720.10
4HWC,1.20.58.120
5BSY,2.40.510.10
5BSY,2.40.30.120
4KWU,2.60.40.10
4KWU,2.60.40.1760
4KWU,3.20.20.80
4KWU,2.60.40.1180
4KWU,2.60.120.260
5P6I,2.40.70.10
5MNA,2.40.10.10
4NPY,2.60.40.10
5Q78,3.60.15.10
5Q78,3.40.50.12650
4RXH,1.25.10.10
1EVY,3.40.50.720
1EVY,1.10.1040.10
1EAQ,2.60.40.720
1O1Z,3.20.20.190
3PZN,3.20.20.80
5NO0,2.170.130.30
4LQ6,3.40.630.40
3SEX,3.40.190.10
5APT,1.20.5.170
1SQS,3.40.50.360
3HVV,3.40.30.10
1WYB,6.10.250.420
1WYB,3.40.710.10
1WYB,1.20.58.710
3R1W,2.160.10.10
4CZI,3.30.420.40
4CZI,3.90.640.10
5HXU,3.30.1330.170
5HXU,3.30.1330.180
5HXU,3.30.1330.160
3AGG,1.10.530.10
3K7P,3.40.1400.10
3OIO,1.10.10.60
3P24,2.40.128.470
3P24,3.40.390.10
4XOJ,2.40.10.10
5P43,2.40.70.10
1XZ1,1.20.1260.10
4DF0,3.20.20.70
4N69,1.10.3130.10
4N69,2.160.10.10
4QUC,2.40.50.40
1Y0K,3.40.1540.10
2W4P,3.30.70.100
3RBS,2.60.40.10
1VHC,3.20.20.70
3IP7,3.40.50.2300
5GGV,2.60.40.10
1PA1,3.90.190.10
5NOW,2.40.100.10
1S73,1.10.520.10
1S73,1.10.420.10
1YVO,3.40.630.30
3CDT,1.10.530.40
2AFZ,3.40.630.10
4WLE,3.40.50.720
4WLE,3.90.110.10
4LJO,3.10.20.90
1QRW,2.40.10.10
3OG9,3.40.50.1820
6D0L,3.90.79.10
2V1K,1.10.490.10
5P4Z,2.40.70.10
2SIC,3.40.50.200
2SIC,3.30.350.10
3OU3,2.40.70.10
5DZ6,3.40.366.10
5DZ6,3.30.70.250
1JQB,3.90.180.10
1JQB,3.40.50.720
3G91,3.60.10.10
3BAO,2.80.10.50
4R7A,2.130.10.10
1S7Z,1.20.120.780
5PEV,1.20.920.10
4Z27,2.40.128.30
2GKV,3.30.60.30
2GKV,2.40.10.10
1IUK,3.40.50.720
4F9T,3.30.190.20
4F9T,3.40.50.790
1SHV,3.40.710.10
4AY7,3.20.20.210
2ZA4,3.10.450.30
2ZA4,3.30.370.10
1ZPW,3.30.70.240
3V0I,3.90.190.10
3V0I,2.60.40.1110
2F0G,2.40.50.90
1D2M,3.40.50.300
1D2M,3.30.2060.10
1D2M,6.10.140.240
4JDE,2.60.40.3820
3FN6,2.40.260.10
2FHQ,2.30.110.10
5DSO,3.10.200.10
3VVM,3.40.50.1820
3VVM,1.10.1740.110
2RK6,3.40.50.880
1Y5H,3.10.580.10
3C8U,3.40.50.300
5DLA,1.10.530.10
1YMR,3.10.130.10
4PPO,1.10.530.10
1Z67,1.10.10.690
3A92,1.10.530.10
5YAB,3.40.50.720
5YAB,3.30.360.10
3Q3O,1.10.620.20
3Q3O,3.10.20.270
3Q3O,3.90.56.10
2A3M,3.90.10.10
3UEN,3.40.50.10190
2O5U,3.10.129.10
4Z9J,1.20.120.30
1GOA,3.30.420.10
4WQB,1.10.760.10
2ZOU,2.60.40.4060
1JOS,3.30.300.20
3USH,3.30.56.110
6OVW,3.40.50.1370
4HEI,3.30.160.100
4R5R,4.10.70.10
6HGH,3.30.497.10
6HGH,2.30.39.10
3P7X,3.40.30.10
1VR8,3.40.1000.20
4AKB,2.100.10.30
3BMZ,2.50.20.30
5XSE,3.20.20.70
1PFU,3.40.50.620
1PFU,2.20.28.20
1PFU,1.10.730.10
2G8I,3.30.420.10
4YNO,3.30.200.20
4YNO,1.10.510.10
1WNV,1.20.910.10
3WPU,2.115.10.20
1NG2,2.30.30.40
4Q2M,3.30.70.100
4F0W,3.90.1720.10
5CN4,1.10.490.10
1ZGZ,3.40.50.2300
3HRV,3.30.1690.10
4OK4,1.50.10.100
4OK4,2.70.98.70
5G2Z,3.40.30.10
2F5D,1.10.10.10
2F5D,1.10.60.10
6G11,3.30.70.100
2Y20,1.10.8.500
5E37,1.10.238.10
2QOD,3.30.200.20
2QOD,1.10.510.10
1OQJ,3.10.390.10
1R2D,1.10.437.10
1VYK,1.20.120.290
3G7G,2.40.160.20
2BQE,1.10.530.10
3GOQ,3.40.50.1400
3UQY,1.10.645.10
3UQY,3.40.50.700
3UQY,4.10.480.10
3U2A,3.30.450.310
4Z0M,3.90.226.10
4Z0M,1.10.287.2460
3UJK,3.60.40.10
4ZHW,3.30.1330.60
3V30,1.25.40.20
3OC9,3.90.550.10
1JTP,2.60.40.10
1JTP,1.10.530.10
5P0Z,2.40.70.10
1XVX,3.40.190.10
4ODM,3.10.50.40
5F6A,3.30.450.20
4D8G,1.10.620.20
5XJH,3.40.50.1820
3FLL,2.40.128.20
4MZ2,2.60.40.10
4W53,1.10.530.40
3KG0,3.30.70.100
3U79,2.60.40.10
2R1B,2.60.120.200
3RO1,3.90.190.10
4YZZ,3.40.190.170
4YZZ,3.40.190.10
2PQ7,1.10.3210.10
4PS6,3.40.1420.10
2RIL,3.30.70.100
3WGX,3.40.30.10
1L9S,2.60.40.420
2IW0,3.20.20.370
2WY8,1.50.10.20
2WY8,1.10.10.1270
1GY6,3.10.450.50
1PYL,3.10.450.30
5ZGU,3.60.15.10
4OB7,3.40.50.1820
3LQH,3.30.40.10
3LQH,1.20.920.10
2HF1,2.20.25.10
1R0U,2.40.128.20
4XWU,3.20.20.70
2CYG,3.20.20.80
5D7E,2.60.40.1970
193L,1.10.530.10
2FYY,3.30.500.10
2FYY,2.60.40.10
1FV1,3.10.320.10
1FV1,2.60.40.10
1P12,2.40.10.10
2E0P,2.60.40.1180
2E0P,3.20.20.80
3C4U,3.20.20.70
5PR4,1.20.920.10
4WFV,2.40.128.20
3LA8,3.40.50.1580
5LC7,3.10.450.10
3EG1,2.30.30.40
2CI7,3.75.10.10
2EVT,1.10.3520.10
2V9V,1.10.10.10
2ZKU,3.30.70.270
1JKS,3.30.200.20
1JKS,1.10.510.10
2QY9,1.20.120.140
2QY9,3.40.50.300
1AY7,3.10.450.30
1AY7,3.30.370.10
1QST,3.40.630.30
5XAK,3.40.50.300
2ZYO,3.40.190.10
3TEW,3.90.182.10
3TEW,2.60.120.240
3TEW,3.10.20.110
3TEW,2.60.40.810
3I9Q,2.30.30.40
1I0D,3.20.20.140
1MBC,1.10.490.10
1W2L,1.10.760.10
1BUU,3.10.100.10
3MYJ,3.30.500.10
3MYJ,2.60.40.10
2IN3,3.40.30.10
2IN3,1.10.472.60
2PV4,1.10.3440.10
5Q42,3.60.15.10
5Q42,3.40.50.12650
1PPO,3.90.70.10
3EUR,3.40.30.10
5PYG,3.30.40.10
5PYG,1.20.920.10
4J4F,2.30.60.10
2CBP,2.60.40.420
3M10,1.10.135.10
3M10,3.30.590.10
1HLW,3.30.70.141
3FA9,2.40.128.20
4AZ4,3.90.45.10
2QRR,3.30.70.260
3V1F,4.10.860.20
4BHX,1.10.4020.10
4IPY,1.10.1200.30
2XSE,1.20.120.1440
1N9I,1.10.490.10
2IGL,2.60.40.180
4IIK,3.60.40.20
5PW1,1.20.920.10
4WKS,1.10.439.10
4WKS,3.60.20.10
4WKS,2.30.120.10
4WKS,1.10.1400.10
3UMY,3.30.190.20
3UMY,3.40.50.790
2Q82,3.40.250.20
3LF5,3.10.120.10
6EVO,1.25.40.10
1RYB,3.40.50.1470
2WBF,3.90.70.10
5CXU,3.40.50.1820
2ZBX,1.10.630.10
1LR0,3.30.1150.10
2AQN,2.60.40.200
4I69,3.30.70.1800
2ZPR,2.40.10.10
4ASM,2.60.120.200
3QJB,1.10.490.10
3FHL,3.40.50.720
3FHL,3.30.360.10
4MV2,2.60.120.10
3TJT,1.10.287.990
3TJT,3.55.40.20
1MNN,2.60.40.1390
1BLX,3.30.200.20
1BLX,1.10.510.10
1BLX,1.25.40.20
2HRA,3.40.30.70
2HRA,1.20.1050.10
2IE6,1.10.220.10
4G2E,3.40.30.10
2Y5C,3.10.20.30
5IHI,2.30.30.40
1TOA,3.40.50.1980
2YMM,3.40.50.1000
2YMM,1.10.150.240
5PPJ,1.20.920.10
4LE3,2.60.120.1160
3ITD,3.40.50.720
1WOS,3.30.1360.120
1WOS,3.30.70.1400
1WOS,4.10.1250.10
1WOS,2.40.30.110
1A1I,3.30.160.60
3O5P,3.10.50.40
1HCZ,2.60.40.830
1HCZ,2.40.50.100
1UP0,3.20.20.40
2X9L,3.40.50.10320
1H9J,2.40.50.100
3JU3,3.40.50.920
2HW9,2.80.10.50
6FPW,1.10.645.10
6FPW,3.40.50.700
6FPW,4.10.480.10
2XQV,3.40.50.1980
2B3L,3.90.230.10
1LYC,1.10.520.10
1LYC,1.10.420.10
5HED,2.30.42.10
4B5K,2.40.180.10
4B5K,1.20.1370.20
4B5K,3.40.50.880
1Y4V,1.10.490.10
2VR3,2.60.40.1280
2VR3,2.60.40.1290
5OME,2.20.28.10
2BKV,3.40.50.1360
4BMU,1.10.620.20
1W53,1.10.1240.30
5IF3,3.40.50.720
5VUF,3.30.500.10
5VUF,2.60.40.10
4GH9,1.10.8.950
4GH9,2.10.10.70
3RDJ,2.60.40.150
1KHD,1.20.970.10
1KHD,3.40.1030.10
2ILI,3.10.200.10
1EA2,3.10.450.50
2WNQ,3.20.20.70
2X76,3.40.50.1820
1LI3,1.10.530.40
5Q2H,3.60.15.10
5Q2H,3.40.50.12650
1QAZ,1.50.10.100
5K90,3.30.70.3420
3QVM,3.40.50.1820
2AVK,1.20.120.50
5B4I,3.40.1500.20
2OXS,2.40.10.10
2OCK,3.40.50.1820
3TAW,2.115.10.20
1MZY,2.60.40.420
2VKL,1.20.59.10
8RNT,3.10.450.30
4N1I,2.115.10.20
3BXN,3.30.500.10
3BXN,2.60.40.10
2IJ3,1.10.630.10
3ECX,1.10.490.10
2YYX,3.90.10.10
4KIA,3.30.70.100
2YDP,2.120.10.10
5IMF,3.40.30.10
4EW7,3.30.450.20
3LKY,2.100.10.30
2H62,2.10.90.10
2H62,2.10.60.10
3PSH,3.40.50.1980
4YYC,3.20.20.480
5D1V,1.10.490.10
4ZL8,3.40.30.10
4X2N,3.30.200.20
4X2N,1.10.510.10
1V2U,2.40.10.10
1EHE,1.10.630.10
1SJM,2.60.40.420
5HQO,1.20.1260.10
1ZRN,3.40.50.1000
1ZRN,1.10.150.240
3AUI,4.10.410.10
2R77,3.90.280.10
3ZTM,1.20.120.10
5K2I,3.40.30.10
2XVS,2.40.50.550
4I4O,2.80.10.50
3HHB,1.10.490.10
2B8I,1.20.1280.100
3G6U,3.30.50.10
4BDX,2.10.25.10
4FLG,2.40.70.10
3BV8,3.30.70.250
4RA2,3.60.40.10
4RA2,1.10.10.430
4ILY,1.20.141.10
4ILY,3.30.386.10
5PE7,1.20.920.10
4MTH,3.10.100.10
2IXT,3.40.50.200
1RGH,3.10.450.30
4H8X,1.10.530.10
1YOI,1.10.490.10
2Q42,3.60.15.10
5AG8,2.60.40.10
1SH7,3.40.50.200
4LCI,2.60.40.10
4V3R,1.25.10.10
5Q7E,3.60.15.10
5Q7E,3.40.50.12650
4EIB,2.60.40.2440
3QMP,3.40.50.200
5OB2,2.30.30.40
3R65,1.10.287.70
1M2D,3.40.30.10
2VBO,3.10.28.10
6G7R,1.10.645.10
6G7R,3.40.50.700
6G7R,4.10.480.10
1MJN,3.40.50.410
4DMK,3.40.50.1820
6DOJ,3.30.420.10
5PSX,1.20.920.10
3S2S,3.40.50.850
2C2Q,3.40.470.10
1YM3,3.40.1050.10
5IDI,3.20.20.80
3EHU,3.40.190.10
3EHU,4.10.1240.10
6CSS,3.40.800.20
6F4M,2.60.120.650
3SXW,2.60.120.10
2X5L,1.10.630.10
1V7R,3.90.950.10
2QEU,1.20.1290.10
1ZIQ,2.60.20.10
6FLW,2.100.10.30
3B51,1.20.1270.30
3B51,3.40.50.2030
3QY4,1.10.530.10
2XMV,3.30.70.100
1MH8,1.20.90.10
5VXT,2.60.130.10
6B8D,3.40.50.300
6B8D,2.40.30.10
4FCJ,3.10.450.50
1TP9,3.40.30.10
2BGV,1.10.760.10
3VOG,3.20.20.40
1L47,1.10.530.40
4TSL,2.60.270.20
1RSS,1.10.455.10
3RUR,2.60.40.1850
2PBP,3.90.226.10
2PBP,1.10.12.10
2Z2Y,3.40.50.200
2Z2Y,3.30.70.80
5Q5V,3.60.15.10
5Q5V,3.40.50.12650
3WP6,2.60.120.180
3NDA,3.30.497.10
3NDA,2.30.39.10
3QDS,2.60.270.20
3HR7,3.40.50.300
2OFY,1.10.260.40
3ULB,2.30.29.30
3AX0,1.10.1280.10
3AX0,3.30.1880.10
2HLR,2.10.60.10
2VNZ,1.10.520.10
2VNZ,1.10.420.10
5P2Q,2.40.70.10
3VM1,3.90.480.20
3VM1,3.30.413.10
4DYV,3.40.50.720
4KLO,1.10.150.110
4KLO,1.10.150.20
4KLO,3.30.460.10
4KLO,3.30.210.10
4BZ3,3.60.15.10
1XQA,3.10.180.10
4GRZ,3.90.190.10
5PXU,3.30.40.10
5PXU,1.20.920.10
4KEA,3.40.50.1820
3GO2,3.30.390.10
3GO2,3.20.20.120
5PCM,1.20.920.10
2GIM,2.60.40.420
4RMB,2.60.40.1290
3X24,3.90.330.10
3X24,1.10.472.20
3X24,2.30.30.50
3POH,2.60.40.1740
3POH,3.20.20.80
4LF0,3.60.110.10
4YUC,3.40.47.10
1LST,3.40.190.10
4M1R,3.20.20.80
2GWG,3.20.20.140
3WBA,3.20.20.80
2UYO,3.40.50.150
5V7M,3.70.10.10
3D9Q,3.40.50.200
2ZT3,1.10.490.10
4COC,1.10.1200.30
1XA1,3.40.710.10
3I45,3.40.50.2300
1D0D,4.10.410.10
4JWD,2.60.34.10
4JWD,1.20.1270.10
4XDD,3.10.20.740
4XDD,3.30.70.20
2DN3,1.10.490.10
5TP4,3.40.630.10
5TP4,3.30.70.360
4DP2,2.60.40.420
6BGQ,3.40.50.1460
6BGQ,3.30.70.1470
3BR8,3.30.70.100
1DHN,3.30.1130.10
1YRW,3.40.50.170
1YRW,3.10.25.10
3WG9,1.10.10.10
3WG9,3.40.50.720
1L94,1.10.530.40
1PK3,1.10.150.50
5NYY,3.90.1580.10
3PM2,1.10.238.270
3Q8T,6.10.250.3110
3WU3,3.30.230.10
4F55,1.10.10.2520
4F55,6.20.240.60
5AC8,3.20.20.70
5NRK,1.10.1330.10
3GVE,3.60.21.10
4Z7A,2.60.40.3710
4Z7A,2.40.440.10
1CEI,1.10.1200.20
3R25,3.30.390.10
3R25,3.20.20.120
6ARF,3.40.47.10
2FD2,3.30.70.20
1QUK,3.40.190.10
5MAL,3.40.50.1110
1T6E,2.40.70.10
5P7N,2.40.70.10
1XHD,2.160.10.10
5TIM,3.20.20.70
4DIK,3.60.15.10
4DIK,3.40.50.360
2E01,3.90.70.10
4YST,2.60.40.420
3ISR,3.10.620.30
3ISR,2.60.40.2250
3WUZ,2.60.40.10
2Q0Y,3.40.630.30
3W6B,1.10.530.10
2YJG,3.90.226.30
2YJG,3.40.50.11440
2O16,3.10.580.10
1CC3,2.60.40.420
5O4I,2.60.40.420
1WZG,1.20.910.10
1ZEQ,2.40.50.320
3K8U,3.90.70.10
3OJT,3.10.180.10
3OJT,4.10.1270.10
3FC0,2.60.120.40
2DE6,3.90.380.10
2DE6,2.20.25.680
2DE6,2.20.25.10
2DE6,2.102.10.10
5P58,2.40.70.10
1ATG,3.40.190.10
2FRS,2.40.128.20
5VTT,1.10.490.10
3AVF,3.30.420.10
1RAY,3.10.200.10
4KO6,2.60.40.420
1L07,1.10.530.40
1VWB,2.40.128.30
3WL6,3.40.50.1820
5UCU,1.10.490.10
1PP0,3.40.198.10
1C9J,3.40.50.200
3O04,3.40.47.10
1WX1,1.10.1610.10
1WX1,3.40.50.10210
4PSC,3.40.50.1820
3V85,2.40.320.10
4QF8,1.20.90.10
3X0J,3.90.79.10
3CSS,3.40.50.1360
2H0H,3.10.450.70
2H0H,3.40.30.10
2V2P,1.20.1260.10
2ZDO,3.30.70.100
3HN7,3.40.50.720
3HN7,3.40.1190.10
3HN7,3.90.190.20
3UHB,1.10.490.10
2QR3,3.40.50.2300
1OT9,3.30.450.20
3OV8,1.10.10.10
6FY5,3.40.220.10
2XZ4,3.40.80.10
5FSP,3.10.170.10
5FSP,1.10.390.10
4OBD,2.40.70.10
4Y2M,3.30.70.100
6BJ8,3.30.500.10
6BJ8,2.60.40.10
2G4Q,1.10.530.10
5MFI,1.25.10.10
4YJW,1.20.120.930
3IJU,1.10.530.10
5TNJ,3.40.50.1820
3MRD,3.30.500.10
3MRD,2.60.40.10
1C74,1.20.90.10
2DZC,3.30.930.10
2DZC,2.30.30.100
3IXO,2.40.70.10
1L7J,2.70.98.10
1JB7,2.40.50.140
1JB7,2.40.200.10
1WQJ,4.10.40.20
1WQJ,1.10.100.10
4CRQ,2.60.120.200
5F90,2.80.10.50
4QTY,3.40.50.1460
1QJ8,2.40.160.20
4HM5,3.90.380.10
4HM5,2.102.10.10
4HM5,3.10.450.50
1SWU,2.40.128.30
2ZP3,1.20.90.10
1XR9,3.30.500.10
1XR9,2.60.40.10
5VKW,1.10.275.10
5VKW,1.20.200.10
5VKW,6.10.250.1570
3MB4,1.20.920.10
4R60,3.40.350.10
4R60,3.90.230.10
3TJ5,1.20.120.230
3VWR,3.40.710.10
3VWR,1.20.58.710
6MEG,2.60.40.10
2FBH,1.10.10.10
6J47,2.40.128.160
6J47,3.90.930.1
4GJ0,3.10.100.10
3EL6,3.10.129.110
185L,1.10.530.40
3LT7,1.20.5.2280
1GPF,3.20.20.80
1GPF,3.10.50.10
1GPF,2.10.10.20
4WRG,3.30.200.20
4WRG,1.10.510.10
5F2I,3.20.20.70
2SAK,3.10.20.130
