pdb_id,CATH_ID
4PXY,3.40.50.880
3U5N,3.30.40.10
3U5N,1.20.920.10
1NCX,1.10.238.10
6A6U,3.50.50.60
6A6U,3.30.9.10
1N9H,1.10.490.10
2IGK,3.30.1920.50
1GIQ,3.90.176.10
6F19,1.10.490.10
3RMF,3.30.200.20
3RMF,1.10.510.10
2BMD,3.40.50.300
4NY6,3.90.1210.10
3LF4,3.30.1300.40
3LF4,2.40.155.10
6EVN,1.25.40.10
1RYA,3.90.79.10
5AK7,3.75.10.10
3M1V,3.90.390.10
3M1V,3.30.70.470
3M1V,1.20.840.10
3M1V,3.90.320.20
5NZJ,3.90.550.10
5NZJ,2.160.10.10
4H5I,2.130.10.10
5CCL,2.170.270.10
5CCL,6.10.140.2220
5CCL,1.10.220.160
5CCL,1.25.40.970
5CCL,1.25.40.10
5M3U,3.40.50.1260
4AZZ,2.60.120.560
5QET,3.90.190.10
3T9W,2.60.40.420
5JKM,1.20.1260.10
4HMS,2.30.110.10
5K42,3.40.50.2000
2I49,3.40.190.10
2XC4,2.40.10.10
2XC4,2.10.25.10
4I68,3.30.70.1800
4ZBB,3.40.30.10
4ZBB,1.20.1050.10
2D2G,3.20.20.140
5VN2,3.40.50.720
3MWZ,3.10.450.10
1M6C,1.10.490.10
6DEO,3.40.50.970
6DEO,3.40.50.1220
2VFN,2.160.20.20
3DP6,3.40.190.10
3QJA,3.20.20.70
4MV1,3.40.50.20
4MV1,3.30.470.20
4MV1,3.30.1490.20
2OLG,2.40.10.10
1KV8,3.20.20.70
1KA0,3.30.540.10
1KA0,3.40.190.80
3KX7,3.10.129.10
2VTH,3.30.200.20
2VTH,1.10.510.10
1TVN,3.20.20.80
5PWW,3.30.40.10
5PWW,1.20.920.10
4U4L,3.60.15.10
5PBO,1.20.920.10
5Z2X,3.40.50.720
1YQ2,2.60.120.260
1YQ2,2.60.40.10
1YQ2,3.20.20.80
1YQ2,2.70.98.10
5IHH,2.60.40.180
4ER9,1.20.120.10
6NFT,3.30.40.10
13GS,3.40.30.10
13GS,1.20.1050.10
5WJP,3.40.190.10
3BLB,3.20.110.10
3BLB,1.20.1270.50
3BLB,2.60.40.1180
3BLB,2.70.98.30
3BLB,2.60.40.1360
2H14,2.130.10.10
4ULV,1.20.120.10
5CA6,2.60.120.200
5PPI,1.20.920.10
2CNZ,2.60.40.1570
3ITC,3.20.20.140
2O95,3.40.140.10
2GVI,1.10.3320.10
2GVI,3.30.1330.20
2GVI,3.30.60.20
2GAA,3.40.50.300
2Q1J,2.40.10.10
2Q1J,2.10.25.10
5JI7,2.60.120.920
1A1H,3.30.160.60
1O3P,2.40.10.10
5K4Y,3.40.50.720
1D1Z,3.30.505.10
4UEH,2.40.10.10
4XEZ,2.60.120.10
1H9I,2.40.10.10
4ZU4,2.60.120.10
3JU2,3.20.20.150
5HLQ,1.10.490.10
4FNW,3.30.200.20
4FNW,1.10.510.10
3ZOO,1.10.760.10
2VD8,2.40.37.10
2VD8,3.20.20.10
2XQU,1.20.20.10
5OTR,1.10.510.10
5OTR,3.30.200.20
1HQS,3.40.718.10
3D1E,3.10.150.10
4MAP,3.30.530.20
2B3K,3.90.230.10
1ML7,2.40.128.20
4DO4,3.20.20.70
4DO4,2.60.40.1180
1OYT,2.40.10.10
4P7R,3.20.20.80
5KEU,3.60.130.10
5BS9,3.30.429.10
1TT8,3.40.1410.10
2GF9,3.40.50.300
5VUE,3.30.500.10
5VUE,2.60.40.10
4FUC,2.40.10.10
4GH8,3.40.430.10
5J1T,3.40.50.12190
5J1T,2.60.40.10
5PN3,2.60.120.650
2BDG,2.40.10.10
1KHC,2.30.30.140
1KHC,1.10.720.50
4NP9,2.60.40.150
5Q9U,3.60.15.10
5Q9U,3.40.50.12650
3WT5,1.10.565.10
5H21,1.20.920.10
4F47,3.90.226.10
4F47,1.10.12.10
2WNP,3.90.215.10
2WNP,4.10.530.10
1SC9,3.40.50.1820
3SE8,2.170.40.20
3SE8,2.60.40.10
6JH5,2.60.120.200
5GWF,2.60.270.20
5Q2G,3.60.15.10
5Q2G,3.40.50.12650
4A2E,2.60.40.420
4EYL,3.60.15.10
2HBW,2.30.30.40
2HBW,3.90.1720.10
5T2Y,3.40.50.20
5T2Y,2.160.10.10
3ZM9,3.30.200.20
3ZM9,3.90.1200.10
5XDX,1.20.210.10
5XDX,1.10.287.90
5XDX,2.60.40.420
5XDX,1.10.287.70
5XDX,1.20.120.80
5XDX,1.10.442.10
5XDX,1.25.40.40
5XDX,2.60.11.10
5XDX,4.10.95.10
5XDX,1.10.10.140
5XDX,4.10.93.10
5XDX,4.10.91.10
5XDX,4.10.51.10
5XDX,4.10.49.10
5XDX,4.10.81.10
2H8G,3.40.50.1580
4LLE,1.20.120.880
3HV6,3.30.200.20
3HV6,1.10.510.10
5QJQ,3.90.79.10
3R17,3.10.200.10
2B15,2.60.40.180
1ZY4,3.30.200.20
1ZY4,1.10.510.10
4FE3,3.40.50.1000
4FE3,1.10.150.340
1FRW,3.90.550.10
3DG9,3.40.50.12500
3QVL,3.40.50.12500
5B4H,3.40.1500.20
1JZF,2.60.40.420
2Y3S,3.30.465.10
2Y3S,3.40.462.20
5P6P,2.40.70.10
1MEP,2.40.128.30
6BR7,3.40.50.2300
1W5Y,2.40.70.10
4E12,3.40.50.720
4E12,1.10.1040.10
5PNZ,1.20.920.10
2W40,3.30.420.40
4L93,3.30.565.10
2PD9,3.20.20.100
3BXM,3.40.630.10
3BXM,3.50.30.30
3BXM,1.20.930.40
4G7A,3.10.200.10
4U9I,1.10.645.10
4U9I,3.40.50.700
4U9I,4.10.480.10
1H7Z,2.60.90.10
4YKH,1.20.1260.10
5GU0,1.20.1260.10
4NIR,3.20.20.20
2O08,1.10.3210.10
4RQA,3.40.50.2020
2H61,1.10.238.10
3PSG,2.40.70.10
2V89,3.30.160.290
2NUM,2.102.10.10
3SSY,2.40.155.10
6JVV,3.90.850.10
4ZL7,3.40.30.10
3S4A,2.70.98.40
3S4A,1.20.890.20
3S4A,2.60.420.10
3S4A,1.50.10.10
1LBK,3.40.30.10
1LBK,1.20.1050.10
1V2T,2.40.10.10
5HCT,2.40.70.10
1ZDS,2.60.40.420
6M7P,3.30.70.270
6M7P,3.40.1170.60
6M7P,1.10.150.20
6M7P,3.30.1490.100
3ZFR,2.30.140.40
5K9V,3.90.190.10
6FGY,2.40.70.10
2ZX2,2.60.120.740
1T31,2.40.10.10
5FD1,3.30.70.20
4ZZ1,3.40.50.170
4CSB,2.40.128.480
1XE0,2.60.120.340
4DF7,2.40.50.90
3AUH,4.10.410.10
4FST,3.30.200.20
4FST,1.10.510.10
6DH6,2.40.70.10
5ML2,2.70.50.40
2I2O,1.25.40.180
4KN8,3.40.50.1000
3HHA,3.90.70.10
3R8J,3.20.80.10
3G6T,3.30.50.10
4DT1,3.40.50.300
3BV7,3.20.20.100
4RA1,3.40.190.10
4RA1,3.90.76.10
4RA1,3.10.105.10
3L18,3.40.50.880
4TNN,2.40.128.20
3PC7,3.40.50.10190
3RPT,3.20.20.40
4U73,3.90.230.10
5PE6,1.20.920.10
1KTN,3.20.20.70
2PRZ,3.40.50.2020
3VXC,3.40.190.10
1RGG,3.10.450.30
5NHP,3.30.200.20
5NHP,1.10.510.10
1Q5Z,1.10.4110.10
4H8W,2.60.40.10
4H8W,2.170.40.20
5CFZ,3.40.50.720
5O15,3.10.129.110
4CC2,2.30.30.40
3WY2,3.90.400.10
3WY2,2.60.40.1180
1YOH,1.10.490.10
1RUA,2.60.40.10
5NVJ,2.30.30.40
5NAB,3.50.50.60
3GZD,3.90.1150.10
3GZD,1.10.260.50
3GZD,3.40.640.10
4LCH,3.30.230.20
4LCH,3.30.1700.10
4V3Q,1.25.10.10
4AVZ,6.10.20.90
4AVZ,2.160.20.10
4AVZ,2.40.30.250
5QAT,3.40.710.10
2EGB,3.40.1010.10
2EGB,3.30.950.10
3T5W,2.60.40.200
3AS2,2.60.40.10
3AS2,3.20.20.80
3AS2,3.10.50.10
1CIH,1.10.760.10
3CKG,2.40.128.160
3CKG,3.90.930.1
2AMM,2.40.128.20
5OB1,2.30.30.40
4LQB,3.10.180.10
2FH1,3.40.20.10
1DJ7,3.90.460.10
1DJ7,2.30.30.50
5I3L,3.30.40.10
2VWV,3.30.200.20
2VWV,1.10.510.10
1QDB,1.10.1130.10
1QDB,1.20.140.10
1FWT,3.20.20.70
4TL8,3.40.50.300
2VBN,3.10.28.10
5MEK,3.40.50.300
2Y8P,1.10.530.10
5U61,1.10.520.10
5U61,1.10.420.10
2VPH,2.30.42.10
5MSE,2.40.155.10
3C85,3.40.50.720
4KUK,3.30.450.20
5PSW,1.20.920.10
3IWQ,3.40.710.10
3IBI,3.10.200.10
3S2R,3.40.5.90
2C2P,3.40.470.10
5IYP,2.40.510.10
5IYP,2.40.30.120
3WDQ,3.20.20.80
1A4V,1.10.530.10
5NT4,3.90.228.10
5NT4,6.20.320.10
3PJJ,3.10.200.10
4WX0,1.20.910.10
4LA2,2.60.120.10
1JA9,3.40.50.720
2CJZ,3.90.190.10
3IPC,3.40.50.2300
6AF5,3.40.50.880
6CSR,3.40.800.20
1ETO,1.10.10.60
5AUX,3.30.200.20
5AUX,1.10.510.10
3A4A,3.20.20.80
3A4A,3.90.400.10
3A4A,2.60.40.1180
2ZO5,1.10.287.3080
2ZO5,1.10.1130.10
2ZO5,1.20.140.10
5O8H,3.90.180.10
5O8H,3.40.50.720
4CJE,3.30.420.10
1V7Q,3.40.50.1240
4B8X,1.10.10.10
1ZIP,3.40.50.300
5I16,2.60.40.10
5ANJ,3.30.200.20
5ANJ,1.10.510.10
4R52,2.60.120.10
5MC5,3.40.350.10
5MC5,3.90.230.10
3B50,3.40.190.170
1SOI,3.90.79.10
4JRF,2.60.40.2580
4JRF,2.60.40.3690
4JRF,1.10.20.150
5OPR,3.30.200.20
5OPR,1.10.510.10
3HTL,2.60.40.10
3HTL,2.60.40.740
4MRX,1.10.238.10
5P97,3.40.50.150
5TK6,1.10.3210.10
4DK4,1.10.4010.10
2P1S,3.40.190.10
4FXQ,3.40.390.10
4FXQ,3.90.176.10
5VCK,2.40.70.10
1N3Y,3.40.50.410
3DZW,2.90.10.10
3DEO,2.40.50.40
3DEO,1.25.40.20
3N5X,3.90.340.10
3N5X,3.90.440.10
3N5X,3.90.1230.10
3RGW,1.10.645.10
3RGW,3.40.50.700
3RGW,4.10.480.10
3VOF,3.20.20.40
1L46,1.10.530.40
2IOV,2.40.155.10
2YL0,1.20.120.10
2W2F,2.40.128.20
4LAY,3.10.50.40
2A3T,2.60.40.420
2PWW,3.30.310.100
5Q5U,3.60.15.10
5Q5U,3.40.50.12650
4A5S,3.40.50.1820
4A5S,2.140.10.30
3WP5,2.60.120.180
1NDU,3.40.50.200
5LU8,3.40.50.1460
3CIX,3.20.20.70
2NX4,1.10.357.10
3GQG,1.10.490.10
4LOS,2.60.120.290
4LOS,2.10.70.10
3JQY,2.160.10.10
4M88,3.40.50.2300
4PWB,3.30.43.10
4PWB,3.30.465.10
4PWB,3.40.462.20
5UUN,3.40.30.10
5UUN,1.20.1050.10
4EUL,2.40.155.10
1CUS,3.40.50.1820
4QJ7,2.40.70.10
3AJ5,2.80.10.50
3CWR,1.10.357.10
3CBJ,3.90.70.10
3CBJ,2.60.40.2020
5ZP2,3.10.450.40
5ZP2,2.70.98.20
3QYZ,3.30.200.20
3QYZ,1.10.510.10
4JP0,2.80.10.50
4JP0,1.10.10.60
4LHE,3.40.50.1820
3HR6,2.60.40.10
3HR6,2.60.40.740
1T8U,3.40.50.300
2OFX,3.40.50.300
6AMH,3.40.50.1100
2HLQ,2.10.60.10
2VNY,1.10.510.10
2VNY,3.30.200.20
2I56,3.20.20.150
3QRL,2.60.40.1970
5B0H,2.70.70.10
4AYC,1.20.5.170
4AYC,3.30.40.10
5FWO,2.60.40.10
1T1G,3.40.50.200
5FBG,1.10.575.10
4ZXG,3.40.30.10
4ZXG,1.20.1050.10
1XXN,2.60.120.180
3VM0,3.90.480.20
3VM0,3.30.413.10
1XCF,3.20.20.70
5TDO,2.60.40.10
3I6J,3.10.130.10
4DDM,3.40.50.620
4DDM,3.30.1300.10
1W1Y,3.20.20.80
1W1Y,3.10.50.10
1W1Y,2.10.10.20
5KR3,3.90.1150.10
5KR3,3.40.640.10
1DO4,1.10.490.10
1TIQ,3.40.630.30
5PJZ,2.60.120.650
3GA7,3.40.50.1820
5FPA,2.60.120.650
1KW5,1.10.530.40
1BRN,3.10.450.30
1YD5,3.40.1440.10
3MVC,1.10.490.10
3W1D,2.40.155.10
3BTM,2.40.10.10
3BTM,4.10.410.10
4GRY,3.90.190.10
5MXB,3.30.530.20
5NK7,3.30.200.20
5NK7,1.10.510.10
2J1T,2.60.120.260
5PXT,3.30.40.10
5PXT,1.20.920.10
3GO1,2.60.40.10
1S5P,3.40.50.1220
1S5P,3.30.1600.10
4NZZ,3.40.50.1820
2EQ7,3.50.50.60
2EQ7,3.30.390.30
3S7O,3.30.450.20
3S7O,3.30.450.40
2GIL,3.40.50.300
2Q9U,3.60.15.10
2Q9U,3.40.50.360
4RMA,3.10.20.90
1PMH,2.60.120.260
1F47,3.30.1400.10
1WUI,1.10.645.10
1WUI,3.40.50.700
1WUI,4.10.480.10
4M1Q,3.40.50.720
4M1Q,3.90.110.10
3WWH,3.30.470.10
3WWH,3.20.10.10
2UYN,3.30.1330.40
4FAZ,3.30.429.10
5AZU,2.60.40.420
1SFL,3.20.20.70
2ZT2,1.10.490.10
3HKO,3.30.200.20
3HKO,1.10.510.10
4QQJ,3.30.200.20
4QQJ,1.10.510.10
1D0C,3.90.340.10
1D0C,3.90.440.10
1D0C,3.90.1230.10
4JWC,2.60.34.10
4JWC,1.20.1270.10
1HBB,1.10.490.10
4XDC,3.10.20.740
4XDC,3.30.70.20
4MWU,2.120.10.10
2DN2,1.10.490.10
5TP3,2.60.40.10
3VFI,3.40.30.10
2P6P,3.40.50.2000
4RR9,3.50.80.10
1N8V,1.10.2080.10
6GB4,3.40.980.10
6GB4,3.90.105.10
6GB4,2.170.190.11
6GB4,2.40.340.10
1E12,1.20.1070.10
1IX9,1.10.287.990
1IX9,3.55.40.20
2YC3,3.90.550.10
5GQW,2.60.40.10
5GQW,3.20.20.80
5GQW,2.60.40.1180
3VTC,1.10.565.10
1L93,1.10.530.40
5KYF,2.20.210.10
4E4E,1.10.287.990
4E4E,3.55.40.20
5NYX,2.60.40.10
3C6K,3.30.160.110
3C6K,2.30.140.10
3C6K,3.40.50.150
4H4W,3.50.50.60
4H4W,3.30.390.30
5ER4,1.10.238.10
3GHJ,3.10.180.10
5GJI,3.30.505.10
4PNE,3.40.50.150
4ELO,3.40.190.10
2F35,3.40.190.10
3NPK,1.10.600.10
3CNU,3.30.1050.10
4F54,3.30.160.670
1GTE,3.30.70.20
1GTE,1.10.1060.10
1GTE,3.50.50.60
1GTE,3.20.20.70
5ZG5,3.20.20.70
3O90,3.40.50.850
4JG3,3.60.10.10
4WVF,3.40.50.300
4WVF,2.30.29.30
3Q1E,2.60.40.180
4ZVX,3.40.605.10
4ZVX,3.40.309.10
3UCD,3.30.390.10
3UCD,3.20.20.120
6AYS,3.40.50.1580
1CZP,3.10.20.30
4QO4,1.10.245.10
3AO2,3.30.420.10
1CEH,1.20.90.10
4D8N,2.40.10.10
2HCT,1.20.82.10
2HCT,3.40.50.720
3QIO,3.30.420.10
4XW5,1.10.510.10
4XW5,3.30.200.20
3HW3,3.40.91.90
2OKU,1.20.120.470
5FNR,2.120.10.80
4ZOJ,1.20.970.10
4ZOJ,3.40.1030.10
1XOQ,1.10.1300.10
6ARE,3.40.47.10
4DPX,3.30.230.10
4DPX,3.30.70.890
5JVA,2.40.155.10
1DF7,3.40.430.10
1QUJ,3.40.190.10
2VSV,2.30.42.10
4G1R,2.80.10.50
4KXY,3.40.50.970
4KXY,3.40.50.920
3FEE,3.40.630.10
3FEE,3.50.30.30
3FEE,1.20.930.40
3E3X,3.30.70.870
3E3X,3.30.70.240
3E3X,2.40.50.250
2DGK,3.40.640.10
2DGK,3.90.1150.160
5P7M,2.40.70.10
4DIJ,1.10.245.10
4N9S,3.10.270.10
5KW0,2.60.110.10
3MMF,3.10.200.10
5U21,3.40.640.10
5U21,3.90.1150.10
3BKP,2.40.100.10
5MOE,1.10.510.10
5MOE,3.30.200.20
1RV9,3.60.140.10
4IY6,3.40.190.10
3PMX,3.40.190.10
4KQK,1.10.1610.10
4KQK,3.40.50.10210
4YSS,2.60.40.420
2DUE,2.40.155.10
3ISQ,3.10.180.10
2RBE,3.40.50.720
6CAX,3.30.230.20
6CAX,3.30.1700.10
3W6A,1.10.530.10
4RDD,3.90.190.10
3PFJ,2.70.100.10
5EKM,3.10.200.10
4YLE,3.40.50.2300
3UV6,3.40.1010.20
3UV6,3.40.50.11270
2O15,3.65.10.10
1NZ0,3.30.230.10
3EWH,3.30.200.20
3EWH,1.10.510.10
1JK3,3.40.390.10
1WZF,1.20.910.10
3HBR,3.40.710.10
3H8B,3.90.70.10
1AFL,3.10.130.10
1K6U,4.10.410.10
5HDQ,3.40.50.1980
5HDQ,2.60.40.10
2FDX,3.40.50.360
129L,1.10.530.40
3OJS,3.30.420.10
3OJS,1.20.1060.10
3OJS,3.30.70.370
3OJS,1.10.150.20
4JNF,2.60.34.10
4JNF,1.20.1270.10
3FX7,1.10.287.850
3SRB,1.10.439.10
3SRB,3.60.20.10
3SRB,2.30.120.10
3SRB,1.10.1400.10
3TE7,3.40.50.360
4MNX,2.40.10.10
2DE5,3.90.380.10
2DE5,2.20.25.680
2DE5,2.20.25.10
2DE5,2.102.10.10
5TG6,3.40.710.10
3I91,2.40.50.40
1OVN,3.40.30.10
1OVN,1.20.1150.12
5VTS,1.10.490.10
3MK0,3.40.720.10
1OAF,1.10.520.10
1OAF,1.10.420.10
4E2V,3.20.20.105
6FFB,3.40.50.720
2W5T,3.30.1120.170
2W5T,3.40.720.10
5GHZ,3.40.710.10
1YIY,3.90.1150.10
1YIY,3.40.640.10
1BU5,3.40.50.360
1L06,1.10.530.40
4C33,1.10.510.10
4C33,3.30.200.20
2BAA,1.10.530.10
2BAA,3.30.20.10
1VWA,2.40.128.30
5Q1U,3.60.15.10
5Q1U,3.40.50.12650
4PZP,3.40.50.12780
4PZP,3.30.300.30
3U7E,3.40.50.1000
3U7E,3.40.50.300
1YBK,1.20.5.1060
4Z5Q,1.10.630.10
4EXZ,2.40.128.20
4ECR,3.30.70.270
4ECR,3.40.1170.60
4ECR,1.10.150.20
4ECR,3.30.1490.100
5U9D,3.30.200.20
5U9D,1.10.510.10
1GKH,2.40.50.140
5NIM,1.10.10.60
5NIM,1.10.357.10
3O03,3.40.50.720
3GMG,3.30.70.1880
4LKS,2.60.120.260
2CB0,3.40.50.10490
2PQC,3.65.10.10
5SY9,3.40.50.880
6APV,3.40.50.2020
4PSB,3.30.530.20
1CQS,3.10.450.50
4QF7,1.20.90.10
3X0I,3.90.79.10
2WYD,1.10.439.10
2WYD,3.60.20.10
2WYD,2.30.120.10
2WYD,1.10.1400.10
1GYB,3.10.450.50
1Q4C,2.40.155.10
5CEC,3.40.710.10
5CEC,3.50.80.20
5CEC,1.25.40.20
1HL7,3.40.50.1820
2V2O,1.20.1260.10
2ZYV,3.40.50.300
1UFB,1.20.120.330
4XN8,2.60.40.1730
4XN8,3.30.2010.30
4XN8,1.10.390.10
4XN8,2.60.40.1840
4XN8,1.25.50.10
2ZDN,2.40.10.10
1JDL,1.10.760.10
4AGI,2.120.10.70
5FEU,3.40.50.720
4HOJ,3.40.30.10
4HOJ,1.20.1050.10
1HZ1,3.10.450.30
4AUC,2.40.70.10
1VG1,3.40.50.300
5FSO,3.90.79.10
4K0D,1.20.120.1730
4Y2L,2.60.40.2040
4N0V,3.40.30.10
4N0V,1.20.1050.10
3MYQ,3.10.200.10
5KN3,3.40.30.10
3W4R,3.20.20.80
3W4R,3.10.50.10
2G4P,1.10.530.10
2BT3,3.10.450.40
2BT3,2.70.98.20
4U8W,2.40.70.10
4YJV,3.30.200.20
4YJV,1.10.510.10
4L13,2.40.155.10
5TNI,3.40.50.1820
2GLZ,3.30.1330.130
6A66,2.60.120.200
3MRC,3.30.500.10
3MRC,2.60.40.10
4RPO,3.40.190.10
1PPV,3.90.79.10
6N0A,2.60.40.3050
3NE8,3.40.630.40
1GI2,2.40.10.10
2YVQ,3.40.50.1380
1S1P,3.20.20.100
4J4M,3.40.390.10
3TZD,2.40.50.40
4YCH,2.40.128.20
4CDV,1.20.120.10
3WZV,3.40.718.10
2RGB,3.40.50.300
2F8Y,1.25.40.20
3NS2,3.30.530.20
5LJQ,3.10.200.10
3ENK,3.40.50.720
3ENK,3.90.25.10
2V09,2.60.120.10
1UY4,2.60.120.260
5EPJ,2.40.50.40
5QE5,3.90.190.10
4QTX,3.40.50.1460
3V1M,3.40.50.1820
3ATV,3.30.420.40
3ATV,3.30.30.30
3ATV,3.90.640.10
2F1K,3.40.50.720
2F1K,1.10.3660.10
4HM4,3.90.380.10
4HM4,2.102.10.10
4HM4,3.10.450.50
4JZQ,3.40.30.10
4JZQ,1.20.1050.10
1HEP,1.10.530.10
1R5Y,3.20.20.105
3SIE,1.10.1300.10
2CIC,1.10.4010.10
5FQ9,3.40.710.10
4OU5,3.40.50.1820
1AKI,1.10.530.10
3OOP,1.10.10.10
5DTS,3.40.710.10
3P85,3.90.226.10
3TJ4,3.30.390.10
3TJ4,3.20.20.120
4BVY,3.40.30.10
4BVY,1.20.1050.10
4BVY,3.40.30.90
4BAQ,2.40.10.10
4L1Z,3.60.10.10
3VWQ,3.40.710.10
3VWQ,1.20.58.710
3VBI,2.160.10.10
4B7A,2.40.180.10
4B7A,1.20.1370.20
4B7A,3.40.50.880
1OFC,1.10.1040.30
1OFC,1.10.10.60
1OFC,1.20.5.1190
1Y6L,3.10.110.10
4P9I,2.60.120.920
3DKF,3.30.200.20
3DKF,1.10.510.10
5L01,1.10.800.10
4J27,3.20.20.80
4J27,2.60.40.1180
2C61,3.40.50.12240
1YNV,3.10.450.30
4C80,3.10.20.30
4C80,1.10.150.120
4C80,3.90.1170.50
4C80,3.30.365.10
1PG2,3.40.50.620
1PG2,1.10.730.10
5U0G,3.10.200.10
1C0L,3.40.50.720
1C0L,3.30.9.10
5YBF,3.40.190.10
3N4A,3.20.20.150
4IBD,1.10.8.950
4IBD,2.10.10.70
3EL5,2.40.70.10
5EN4,3.40.50.720
3Q4S,3.90.550.10
6H7P,3.40.50.720
6H7P,1.10.1040.10
4NR0,3.40.50.720
2O6Y,1.10.275.10
2O6Y,1.20.200.10
6AGY,3.30.70.141
4PJE,3.30.500.10
4PJE,2.60.40.10
3LT6,1.20.5.2280
5LV5,3.40.50.150
5LV5,2.70.160.11
6EOH,3.40.50.720
6EOH,1.10.1040.10
1O31,2.40.10.10
2WPG,1.10.1740.10
2WPG,3.20.20.80
2WPG,3.90.400.10
2WPG,2.60.40.1180
1GPE,3.50.50.60
1GPE,4.10.450.10
1GPE,3.30.560.10
5CQN,3.90.550.10
5ZC5,2.40.10.10
6HOZ,1.10.4080.10
4WRF,3.10.100.10
1URM,3.40.30.10
3F0I,3.40.30.10
2Z1A,3.60.21.10
2Z1A,3.90.780.10
2QI5,2.40.70.10
6AUS,3.90.340.10
6AUS,3.90.440.10
6AUS,3.90.1230.10
1AI3,3.40.718.10
1NXF,1.10.490.10
4D4N,1.20.120.10
3ZO0,2.60.40.10
3ZO0,2.60.120.920
1QCP,2.40.10.10
6FP7,2.40.155.10
6FP7,1.25.40.20
4HFM,3.90.180.10
4HFM,3.40.50.720
2ZIK,1.10.530.10
6I11,2.80.10.50
3G18,3.20.20.70
6MX8,3.30.200.20
6MX8,1.10.510.10
4ONN,3.10.110.10
5TLZ,3.20.20.70
4DLX,3.40.50.300
5JRA,1.20.120.10
3MPT,3.30.200.20
3MPT,1.10.510.10
4HTG,3.40.190.10
4HTG,3.30.160.40
5MRS,2.40.10.10
2AXA,1.10.565.10
4KTY,2.60.40.10
4KTY,3.90.260.10
3P1N,1.20.190.20
3IAW,2.40.70.10
2IS7,3.20.20.100
2VMB,1.20.81.30
4IU6,3.90.230.10
3PIX,3.30.200.20
3PIX,1.10.510.10
3RY2,2.40.128.30
2YMT,2.60.40.1230
2BY0,2.60.40.10
2BY0,3.20.20.80
2BY0,1.10.10.760
2BY0,2.60.40.1180
1WOZ,1.20.1200.10
2PF0,3.20.20.80
4A94,3.40.630.10
4A94,2.10.25.90
1MUA,3.10.200.10
5IVJ,2.60.120.650
5IAB,3.40.50.1460
3NJ5,2.80.10.50
6EM2,1.10.510.10
6EM2,3.30.200.20
4GCH,2.40.10.10
5LAT,2.60.120.620
3A3O,3.40.50.200
3A3O,3.30.70.80
5PIC,2.60.120.650
5Z9L,3.30.565.10
5EGM,2.40.10.10
5EGM,2.10.25.10
5O7V,2.40.128.190
3UR6,2.40.10.10
5F02,3.90.70.10
2D09,1.10.630.10
1NV0,3.30.540.10
1NV0,3.40.190.80
3M64,3.20.20.100
2AH1,2.130.10.10
2AH1,2.60.30.10
5M83,3.30.760.10
6F1F,4.10.410.10
3HSZ,3.30.70.560
1H2C,2.70.20.20
4AJ0,2.60.40.10
5D3L,1.20.920.10
2QBN,1.10.630.10
4QDM,3.20.20.80
1ODT,3.40.50.1820
3ZHI,1.10.260.40
2JHG,3.90.180.10
2JHG,3.40.50.720
1MZ9,1.20.5.10
3VNT,3.30.200.20
3VNT,1.10.510.10
4Y53,2.40.70.10
1ORN,1.10.1670.10
1ORN,1.10.340.30
4P0L,2.80.10.50
6FBB,1.20.190.20
3N2R,3.90.340.10
3N2R,3.90.440.10
3N2R,3.90.1230.10
2XXI,3.40.190.10
1TM2,3.40.50.2300
5DDH,3.30.500.10
5DDH,2.60.40.10
5N4Q,2.40.128.20
1VZO,3.30.200.20
1VZO,1.10.510.10
4BFN,2.60.40.2440
4L6W,3.90.226.10
6MJC,3.90.1150.80
3KJJ,3.30.1330.40
4GA2,1.25.40.10
5YNQ,3.40.50.150
4INO,3.40.50.1980
3GPU,3.20.190.10
3GPU,1.10.8.50
4J74,1.10.245.10
5C0G,3.30.500.10
5C0G,2.60.40.10
4NI3,3.20.20.80
4NI3,2.60.40.1180
4NI3,2.60.20.10
3U3E,1.10.490.10
4Z1Q,1.20.920.10
2IZJ,2.40.128.30
3NXV,3.40.430.10
5LM8,2.60.40.420
1C5I,2.60.120.180
5CHQ,1.10.490.10
1LW4,3.40.640.10
1LW4,3.90.1150.10
3UKO,3.90.180.10
3UKO,3.40.50.720
3LY3,3.40.710.10
5JPR,1.10.520.10
5JPR,1.10.420.10
6ETE,2.60.120.650
2XH9,3.10.450.280
2XH9,3.40.710.10
2XH9,1.10.8.620
1HH7,1.10.760.10
2ZUV,3.20.20.80
2ZUV,2.60.40.10
2ZUV,3.40.50.880
2ZUV,2.60.40.1180
4AXQ,3.40.390.10
4ACI,1.10.357.10
4K3R,3.10.150.10
5FAU,3.20.70.20
3T7N,3.90.550.10
3I5X,3.40.50.300
5JID,2.60.40.180
3MGW,1.10.530.10
2AOD,2.40.70.10
1G46,3.10.200.10
2BB9,2.40.70.10
3TOX,3.40.50.720
6DXN,3.40.30.10
6GCX,3.30.200.20
6GCX,1.10.510.10
2YDW,1.20.920.10
6G9H,3.30.200.20
6G9H,1.10.510.10
3THJ,3.40.800.10
4YFV,3.40.50.170
4A07,3.30.200.20
4A07,1.10.510.10
1MLD,3.40.50.720
1MLD,3.90.110.10
5IMM,2.60.40.10
2IX4,3.40.47.10
4GOS,2.60.40.10
3NA8,3.20.20.70
5YZ5,2.30.40.10
5YZ5,3.20.20.140
5BSF,3.40.50.720
5BSF,1.10.3730.10
